protocol,scope,backbone,method,seed,fold,slide_id,class,taxonomy_metrics_valid,source,f1,precision,recall,matched_true_support,matched_pred_support,unmatched_true,unmatched_pred,total_true_support,total_pred_support
slide-independent,slide,SAM-H,Selected PEFT,42,B,liver_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-20T112527_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0.7725391448,0.6461618124,0.9603697555,115644,171878,14398,8820,130042,180698
slide-independent,slide,SAM-H,Selected PEFT,42,B,liver_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-20T112527_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0.0777254802,0.4680796731,0.0423815029,43250,3916,7401,444,50651,4360
slide-independent,slide,SAM-H,Selected PEFT,42,B,liver_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-20T112527_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0.3983276451,0.5428877105,0.3145652525,37102,21498,9254,3142,46356,24640
slide-independent,slide,SAM-H,Selected PEFT,42,B,liver_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-20T112527_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,SAM-H,Selected PEFT,42,B,liver_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-20T112527_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0,0,0,1299,3,1270,5,2569,8
slide-independent,slide,SAM-H,Selected PEFT,42,B,tonsil_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-20T112527_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0.6232889029,0.9055713399,0.4751700739,116714,61242,23801,8839,140515,70081
slide-independent,slide,SAM-H,Selected PEFT,42,B,tonsil_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-20T112527_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0.8662313518,0.7818500799,0.9710298781,664098,824786,131760,121847,795858,946633
slide-independent,slide,SAM-H,Selected PEFT,42,B,tonsil_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-20T112527_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0.3264728062,0.5975827358,0.224584045,158070,59406,33066,11299,191136,70705
slide-independent,slide,SAM-H,Selected PEFT,42,B,tonsil_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-20T112527_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,SAM-H,Selected PEFT,42,B,tonsil_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-20T112527_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,0,0,0,6556,4,4580,7,11136,11
slide-independent,slide,SAM-H,Selected PEFT,43,B,kidney_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/log/2026-08-24T122637_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/inference_results.json,0.7049000051,0.896620149,0.5807260392,94926,61482,11831,2183,106757,63665
slide-independent,slide,SAM-H,Selected PEFT,43,B,kidney_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/log/2026-08-24T122637_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/inference_results.json,0.3020056705,0.2320028395,0.4325072185,16624,30991,3103,1455,19727,32446
slide-independent,slide,SAM-H,Selected PEFT,43,B,kidney_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/log/2026-08-24T122637_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/inference_results.json,0.5180790218,0.4265378474,0.6596492697,47786,73902,7307,5586,55093,79488
slide-independent,slide,SAM-H,Selected PEFT,43,B,kidney_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/log/2026-08-24T122637_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,SAM-H,Selected PEFT,43,B,kidney_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/log/2026-08-24T122637_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/inference_results.json,0.0167843346,0.2692307692,0.0086621752,7273,234,2615,111,9888,345
slide-independent,slide,SAM-H,Selected PEFT,43,B,liver_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/log/2026-08-24T122637_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/inference_results.json,0.779518039,0.6480216871,0.9779667334,115371,174113,14661,6055,130032,180168
slide-independent,slide,SAM-H,Selected PEFT,43,B,liver_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/log/2026-08-24T122637_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/inference_results.json,0.0687655344,0.5658414065,0.0366071636,43079,2787,7577,279,50656,3066
slide-independent,slide,SAM-H,Selected PEFT,43,B,liver_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/log/2026-08-24T122637_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/inference_results.json,0.372638717,0.5484501241,0.2821822529,36806,18937,9547,2446,46353,21383
slide-independent,slide,SAM-H,Selected PEFT,43,B,liver_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/log/2026-08-24T122637_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,SAM-H,Selected PEFT,43,B,liver_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/log/2026-08-24T122637_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/inference_results.json,0.063840921,0.0917293233,0.0489566613,1246,665,1318,198,2564,863
slide-independent,slide,SAM-H,Selected PEFT,43,B,tonsil_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/log/2026-08-24T122637_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/inference_results.json,0.6455418714,0.8995333558,0.5034017696,116410,65146,24056,8261,140466,73407
slide-independent,slide,SAM-H,Selected PEFT,43,B,tonsil_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/log/2026-08-24T122637_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/inference_results.json,0.8643376687,0.7932689228,0.9493935799,665133,796039,130725,111863,795858,907902
slide-independent,slide,SAM-H,Selected PEFT,43,B,tonsil_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/log/2026-08-24T122637_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/inference_results.json,0.3798727112,0.5449409651,0.2915570619,158144,84611,32983,15157,191127,99768
slide-independent,slide,SAM-H,Selected PEFT,43,B,tonsil_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/log/2026-08-24T122637_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,SAM-H,Selected PEFT,43,B,tonsil_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/log/2026-08-24T122637_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed43/inference_results.json,0.0089699507,0.1034482759,0.0046882325,6399,290,4731,141,11130,431
slide-independent,slide,SAM-H,NT-header1,42,B,kidney_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/log/2026-08-20T114259_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/inference_results.json,0.7014409222,0.8627082338,0.5909700303,94729,64891,12078,2315,106807,67206
slide-independent,slide,SAM-H,NT-header1,42,B,kidney_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/log/2026-08-20T114259_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/inference_results.json,0.2469297222,0.2014245991,0.3189961996,16577,26253,3153,1029,19730,27282
slide-independent,slide,SAM-H,NT-header1,42,B,kidney_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/log/2026-08-20T114259_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/inference_results.json,0.5219842739,0.4376290348,0.6466244504,47533,70233,7581,5573,55114,75806
slide-independent,slide,SAM-H,NT-header1,42,B,kidney_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/log/2026-08-20T114259_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,SAM-H,NT-header1,42,B,kidney_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/log/2026-08-20T114259_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/inference_results.json,0.1886761307,0.2386719566,0.1559983622,7327,4789,2579,1145,9906,5934
slide-independent,slide,SAM-H,NT-header1,42,B,liver_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/log/2026-08-20T114259_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/inference_results.json,0.7802943576,0.6472812674,0.9821138913,115900,175854,14152,8460,130052,184314
slide-independent,slide,SAM-H,NT-header1,42,B,liver_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/log/2026-08-20T114259_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/inference_results.json,0.1050389743,0.664869237,0.0570239334,43245,3709,7414,232,50659,3941
slide-independent,slide,SAM-H,NT-header1,42,B,liver_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/log/2026-08-20T114259_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/inference_results.json,0.3712894071,0.6454860648,0.2605921938,37150,14998,9202,1994,46352,16992
slide-independent,slide,SAM-H,NT-header1,42,B,liver_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/log/2026-08-20T114259_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,SAM-H,NT-header1,42,B,liver_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/log/2026-08-20T114259_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/inference_results.json,0.1947818264,0.1401294498,0.3193215339,1356,3090,1209,869,2565,3959
slide-independent,slide,SAM-H,NT-header1,42,B,tonsil_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/log/2026-08-20T114259_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/inference_results.json,0.600296214,0.9229017682,0.4448102612,116634,56214,23612,8225,140246,64439
slide-independent,slide,SAM-H,NT-header1,42,B,tonsil_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/log/2026-08-20T114259_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/inference_results.json,0.8631338152,0.7962864254,0.9422332873,661142,782319,134651,125998,795793,908317
slide-independent,slide,SAM-H,NT-header1,42,B,tonsil_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/log/2026-08-20T114259_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/inference_results.json,0.4081004531,0.5287199677,0.3322928364,157617,99060,33511,21134,191128,120194
slide-independent,slide,SAM-H,NT-header1,42,B,tonsil_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/log/2026-08-20T114259_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,SAM-H,NT-header1,42,B,tonsil_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/log/2026-08-20T114259_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed42/inference_results.json,0.1432072829,0.1773633998,0.1200822079,6812,4612,4311,1943,11123,6555
slide-independent,slide,SAM-H,NT-header1,43,B,kidney_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/log/2026-08-24T183826_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/inference_results.json,0.6748251288,0.8848738189,0.5453674428,93933,57893,12693,1940,106626,59833
slide-independent,slide,SAM-H,NT-header1,43,B,kidney_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/log/2026-08-24T183826_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/inference_results.json,0.2711991435,0.1919230186,0.4620576432,16446,39594,3281,1588,19727,41182
slide-independent,slide,SAM-H,NT-header1,43,B,kidney_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/log/2026-08-24T183826_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/inference_results.json,0.4546568393,0.4163569425,0.5007168459,47430,57040,7655,3986,55085,61026
slide-independent,slide,SAM-H,NT-header1,43,B,kidney_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/log/2026-08-24T183826_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,SAM-H,NT-header1,43,B,kidney_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/log/2026-08-24T183826_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/inference_results.json,0.2619265008,0.2206094396,0.3222861958,7121,10403,2775,1666,9896,12069
slide-independent,slide,SAM-H,NT-header1,43,B,liver_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/log/2026-08-24T183826_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/inference_results.json,0.7988389366,0.6777770996,0.9725523511,114181,163840,15747,4633,129928,168473
slide-independent,slide,SAM-H,NT-header1,43,B,liver_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/log/2026-08-24T183826_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/inference_results.json,0.0815416261,0.5507458321,0.0440303044,42766,3419,7831,150,50597,3569
slide-independent,slide,SAM-H,NT-header1,43,B,liver_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/log/2026-08-24T183826_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/inference_results.json,0.4091467824,0.6029302078,0.309630643,36550,18770,9749,1901,46299,20671
slide-independent,slide,SAM-H,NT-header1,43,B,liver_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/log/2026-08-24T183826_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,SAM-H,NT-header1,43,B,liver_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/log/2026-08-24T183826_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/inference_results.json,0.1644355644,0.094175535,0.6475216365,1271,8739,1295,1374,2566,10113
slide-independent,slide,SAM-H,NT-header1,43,B,tonsil_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/log/2026-08-24T183826_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/inference_results.json,0.6721636237,0.8886529341,0.5404916692,116135,70635,24160,8723,140295,79358
slide-independent,slide,SAM-H,NT-header1,43,B,tonsil_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/log/2026-08-24T183826_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/inference_results.json,0.8655240414,0.801610929,0.9405118401,662199,776943,133543,112906,795742,889849
slide-independent,slide,SAM-H,NT-header1,43,B,tonsil_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/log/2026-08-24T183826_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/inference_results.json,0.3888074814,0.5539916016,0.2995041029,157694,85254,33408,18182,191102,103436
slide-independent,slide,SAM-H,NT-header1,43,B,tonsil_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/log/2026-08-24T183826_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,SAM-H,NT-header1,43,B,tonsil_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/log/2026-08-24T183826_sthelar40x_klt_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_nt_header1_np_hv_heads_e10_seed43/inference_results.json,0.1440364712,0.1203417748,0.1793494937,6518,9714,4606,2204,11124,11918
slide-independent,slide,SAM-H,FullFT,42,B,kidney_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-08-19T181004_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_results.json,0.561930412,0.8871497851,0.4111919549,93871,43509,12936,1346,106807,44855
slide-independent,slide,SAM-H,FullFT,42,B,kidney_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-08-19T181004_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_results.json,0.2618864441,0.2256995093,0.3118929815,16371,22623,3361,1006,19732,23629
slide-independent,slide,SAM-H,FullFT,42,B,kidney_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-08-19T181004_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_results.json,0.4806191514,0.3615409588,0.716660589,46619,92410,8494,5609,55113,98019
slide-independent,slide,SAM-H,FullFT,42,B,kidney_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-08-19T181004_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,SAM-H,FullFT,42,B,kidney_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-08-19T181004_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_results.json,0.2272170004,0.263407239,0.1997700489,6958,5277,2958,763,9916,6040
slide-independent,slide,SAM-H,FullFT,42,B,liver_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-08-19T181004_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_results.json,0.7646199828,0.6274470277,0.9785517169,114508,178584,15559,6877,130067,185461
slide-independent,slide,SAM-H,FullFT,42,B,liver_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-08-19T181004_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_results.json,0.0583739014,0.5117806103,0.0309521585,42808,2589,7853,222,50661,2811
slide-independent,slide,SAM-H,FullFT,42,B,liver_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-08-19T181004_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_results.json,0.3134838011,0.6380742499,0.2077836047,36230,11798,10115,1831,46345,13629
slide-independent,slide,SAM-H,FullFT,42,B,liver_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-08-19T181004_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,SAM-H,FullFT,42,B,liver_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-08-19T181004_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_results.json,0.2610072854,0.2207931404,0.3191324555,1291,1866,1276,478,2567,2344
slide-independent,slide,SAM-H,FullFT,42,B,tonsil_s0,Epithelial,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-08-19T181004_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_results.json,0.6948382627,0.896607255,0.5671981973,115829,73274,24663,10084,140492,83358
slide-independent,slide,SAM-H,FullFT,42,B,tonsil_s0,Immune,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-08-19T181004_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_results.json,0.8711510994,0.8087289956,0.9440153392,662878,773766,133019,110948,795897,884714
slide-independent,slide,SAM-H,FullFT,42,B,tonsil_s0,Stromal,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-08-19T181004_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_results.json,0.4273989899,0.5765180179,0.3395681352,157503,92769,33670,17396,191173,110165
slide-independent,slide,SAM-H,FullFT,42,B,tonsil_s0,Melanocyte,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-08-19T181004_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_results.json,0,0,0,0,0,0,0,0,0
slide-independent,slide,SAM-H,FullFT,42,B,tonsil_s0,Other,True,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-08-19T181004_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_results.json,0.1208617972,0.1943881001,0.0876925423,6557,2958,4575,656,11132,3614
