record_type,scope,backbone,method,tissue,fold,split,slide_id,seed,class_name,true_class,predicted_class,count,patch_count,annotated_cell_count,nuclei_per_patch,class_entropy_bits,immune_count,immune_frequency,stromal_count,stromal_frequency,epithelial_count,epithelial_frequency,melanocyte_count,melanocyte_frequency,other_count,other_frequency,total_variation,jensen_shannon_bits,rare_or_absent_train_present_test,Dice,Jaccard,bPQ,mPQ,F1det,F1type,Dice_mean,Dice_sd,Jaccard_mean,Jaccard_sd,bPQ_mean,bPQ_sd,mPQ_mean,mPQ_sd,F1det_mean,F1det_sd,F1type_mean,F1type_sd,Dice_difference_B_minus_A,Jaccard_difference_B_minus_A,bPQ_difference_B_minus_A,mPQ_difference_B_minus_A,F1det_difference_B_minus_A,F1type_difference_B_minus_A,class_f1,class_f1_mean,class_f1_sd,matched_support,total_true_support,predicted_count,predicted_frequency,bPQ_rank,mPQ_rank,F1det_rank,F1type_rank,strong_detection_weak_typing,dominant_confusion,dominant_confusion_count,checkpoint_policy,source_path,note
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,B,,,44,,Melanocyte,Immune,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/log/2026-08-28T224255_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,B,,,44,,Melanocyte,Stromal,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/log/2026-08-28T224255_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,B,,,44,,Melanocyte,Epithelial,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/log/2026-08-28T224255_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,B,,,44,,Melanocyte,Melanocyte,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/log/2026-08-28T224255_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,B,,,44,,Melanocyte,Other,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/log/2026-08-28T224255_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,B,,,44,,Other,Background,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/log/2026-08-28T224255_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,B,,,44,,Other,Immune,5182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/log/2026-08-28T224255_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,B,,,44,,Other,Stromal,4040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/log/2026-08-28T224255_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,B,,,44,,Other,Epithelial,2082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/log/2026-08-28T224255_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,B,,,44,,Other,Melanocyte,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/log/2026-08-28T224255_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,B,,,44,,Other,Other,3476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/log/2026-08-28T224255_sthelar40x_klt_5class_slideind_foldB_fullft_lr1e-5_e10_seed44/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_seed_metric,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,,,,4449,,,,,,,,,,,,,,,,,0.8139053066582439,0.7038656784055948,0.5766296185990581,0.18261175879441435,0.8669268129456399,0.30108950291111286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
klt_per_class,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,Immune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55422839234245,,,52308,58432,29062,0.29593800596723113,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
klt_per_class,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,Stromal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4968418310868008,,,21500,26658,62599,0.6374448845758276,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
klt_per_class,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,Epithelial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15328778821520067,,,13101,17674,6531,0.06650509658564402,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
klt_per_class,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,Melanocyte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
klt_per_class,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1158,2105,11,0.00011201287129721088,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Background,Background,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Background,Immune,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Background,Stromal,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Background,Epithelial,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Background,Melanocyte,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Background,Other,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Immune,Background,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Immune,Immune,22017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Immune,Stromal,27204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Immune,Epithelial,3086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Immune,Melanocyte,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Immune,Other,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Stromal,Background,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Stromal,Immune,1337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Stromal,Stromal,19075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Stromal,Epithelial,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Stromal,Melanocyte,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Stromal,Other,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Epithelial,Background,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Epithelial,Immune,3417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Epithelial,Stromal,8248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Epithelial,Epithelial,1436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Epithelial,Melanocyte,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Epithelial,Other,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Melanocyte,Background,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Melanocyte,Immune,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Melanocyte,Stromal,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Melanocyte,Epithelial,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Melanocyte,Melanocyte,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Melanocyte,Other,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Other,Background,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Other,Immune,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Other,Stromal,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Other,Epithelial,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,Selected PEFT,Kidney,A,,,42,,Other,Melanocyte,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
