record_type,tissue,fold,model,seed,split,epoch,true_class,predicted_class,count,frequency,metric,value,train_patches,val_patches,test_patches_raw,matched_test_patches,source_path,note
predicted_class_frequency,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,,Other,0,0,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Foreground predicted instances; unmatched predictions included
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Background,Background,8,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Background,Immune,0,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Background,Stromal,0,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Background,Epithelial,0,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Background,Melanocyte,0,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Background,Other,0,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Immune,Background,9,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Immune,Immune,13537,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Immune,Stromal,709,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Immune,Epithelial,2009,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Immune,Melanocyte,0,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Immune,Other,0,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Stromal,Background,23,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Stromal,Immune,38269,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Stromal,Stromal,4345,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Stromal,Epithelial,4414,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Stromal,Melanocyte,0,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Stromal,Other,0,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Epithelial,Background,50,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Epithelial,Immune,84882,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Epithelial,Stromal,2956,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Epithelial,Epithelial,5074,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Epithelial,Melanocyte,0,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Epithelial,Other,0,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Melanocyte,Background,0,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Melanocyte,Immune,0,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Melanocyte,Stromal,0,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Melanocyte,Epithelial,0,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Melanocyte,Melanocyte,0,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Melanocyte,Other,0,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Other,Background,6,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Other,Immune,4101,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Other,Stromal,600,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Other,Epithelial,2028,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Other,Melanocyte,0,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,B,Tissue-specific Selected PEFT,42,matched_test,,Other,Other,0,,,,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
distribution_shift_summary,Kidney,B,Tissue-specific Selected PEFT,42,train_to_matched_test,,,,,,total_variation,0.468287449023,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_summary,Kidney,B,Tissue-specific Selected PEFT,42,train_to_matched_test,,,,,,jensen_shannon_bits,0.225444974156,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Kidney,B,Tissue-specific Selected PEFT,42,train_to_matched_test,,Immune,,,,frequency_delta_test_minus_train,-0.468287449023,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Kidney,B,Tissue-specific Selected PEFT,42,train_to_matched_test,,Immune,,,,train_to_test_frequency_ratio,5.54732128856,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Kidney,B,Tissue-specific Selected PEFT,42,train_to_matched_test,,Stromal,,,,frequency_delta_test_minus_train,0.0284923998374,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Kidney,B,Tissue-specific Selected PEFT,42,train_to_matched_test,,Stromal,,,,train_to_test_frequency_ratio,0.901017561742,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Kidney,B,Tissue-specific Selected PEFT,42,train_to_matched_test,,Epithelial,,,,frequency_delta_test_minus_train,0.407908926275,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Kidney,B,Tissue-specific Selected PEFT,42,train_to_matched_test,,Epithelial,,,,train_to_test_frequency_ratio,0.268291967368,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Kidney,B,Tissue-specific Selected PEFT,42,train_to_matched_test,,Melanocyte,,,,frequency_delta_test_minus_train,0,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Kidney,B,Tissue-specific Selected PEFT,42,train_to_matched_test,,Melanocyte,,,,train_to_test_frequency_ratio,nan,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Kidney,B,Tissue-specific Selected PEFT,42,train_to_matched_test,,Other,,,,frequency_delta_test_minus_train,0.0318861229111,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Kidney,B,Tissue-specific Selected PEFT,42,train_to_matched_test,,Other,,,,train_to_test_frequency_ratio,0.383139578431,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,1,,,,,train_loss,9.4157,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,1,,,,,train_Dice,0.7375,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,1,,,,,train_Jaccard,0.6047,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,1,,,,,val_loss,8.3336,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,1,,,,,val_Dice,0.7613,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,1,,,,,val_Jaccard,0.6362,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,1,,,,,val_bPQ,0.4848,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,1,,,,,val_mPQ,0.1914,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,2,,,,,train_loss,7.26,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,2,,,,,train_Dice,0.7321,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,2,,,,,train_Jaccard,0.5995,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,2,,,,,val_loss,6.5194,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,2,,,,,val_Dice,0.7666,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,2,,,,,val_Jaccard,0.6445,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,2,,,,,val_bPQ,0.4989,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,validation,2,,,,,val_mPQ,0.1888,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,3,,,,,train_loss,6.3518,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,B,Tissue-specific Selected PEFT,42,train,3,,,,,train_Dice,0.7454,3912,537,6723,6723,run/sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T060654_sthelar40x_kidney_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
