run_name,epoch,max_epochs,epoch_start_time,train_end_time,val_end_time,train_minutes,validation_minutes,epoch_wall_minutes,train_loss,train_Dice,train_Jaccard,val_loss,val_Dice,val_Jaccard,val_bPQ,val_mPQ,old_lr,new_lr,new_best
sthelar40x_skin_5class_spatial_margin128_cap50000_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,2,10,2026-07-01 08:05:00.115000,2026-07-01 08:51:01.932000,2026-07-01 08:57:32.463000,46.03,6.51,52.54,5.7258,0.6888,0.5714,6.0006,0.6132,0.5003,0.3672,0.1448,4.8e-05,4.5e-05,1
sthelar40x_skin_5class_spatial_margin128_cap50000_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,3,10,2026-07-01 08:57:36.292000,2026-07-01 09:43:12.498000,2026-07-01 09:49:52.232000,45.6,6.66,52.27,5.3294,0.701,0.5894,5.7441,0.6204,0.5076,0.3815,0.1803,4.5e-05,4.3e-05,1
sthelar40x_skin_5class_spatial_margin128_cap50000_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,4,10,2026-07-01 09:49:56.029000,2026-07-01 10:35:36.146000,2026-07-01 10:42:28.026000,45.67,6.86,52.53,5.1044,0.7111,0.602,5.6297,0.6377,0.5241,0.3982,0.2056,4.3e-05,4.1e-05,1
sthelar40x_skin_5class_spatial_margin128_cap50000_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,5,10,2026-07-01 10:42:32.917000,2026-07-01 11:28:47.908000,2026-07-01 11:35:38.365000,46.25,6.84,53.09,4.9603,0.7113,0.604,5.616,0.6288,0.5128,0.3838,0.2042,4.1e-05,3.9e-05,0
sthelar40x_skin_5class_spatial_margin128_cap50000_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,6,10,2026-07-01 11:35:38.370000,2026-07-01 12:21:52.469000,2026-07-01 12:28:27.405000,46.23,6.58,52.82,4.848,0.7133,0.6075,5.4805,0.6268,0.5125,0.384,0.2098,3.9e-05,3.7e-05,0
sthelar40x_skin_5class_spatial_margin128_cap50000_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,7,10,2026-07-01 12:28:27.410000,2026-07-01 13:15:35.929000,2026-07-01 13:22:02.300000,47.14,6.44,53.58,4.7799,0.716,0.6097,5.5309,0.6215,0.5067,0.3718,0.2043,3.7e-05,3.5e-05,0
sthelar40x_skin_5class_spatial_margin128_cap50000_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,8,10,2026-07-01 13:22:02.523000,2026-07-01 14:09:40.692000,2026-07-01 14:16:11.026000,47.64,6.51,54.14,4.7169,0.719,0.6134,5.4669,0.6183,0.5036,0.3696,0.2048,3.5e-05,3.3e-05,0
sthelar40x_skin_5class_spatial_margin128_cap50000_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,9,10,2026-07-01 14:16:11.171000,2026-07-01 15:03:44.922000,2026-07-01 15:10:09.121000,47.56,6.4,53.97,4.6444,0.7228,0.6172,5.4123,0.6356,0.521,0.3929,0.2186,3.3e-05,3.2e-05,0
sthelar40x_skin_5class_spatial_margin128_cap50000_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,10,10,2026-07-01 15:10:09.201000,2026-07-01 16:02:23.720000,2026-07-01 16:08:34.215000,52.24,6.17,58.42,4.6001,0.7218,0.6169,5.4169,0.6261,0.5104,0.3793,0.2123,3.2e-05,3e-05,0
sthelar40x_tonsil_5class_spatial_margin128_cap50000_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,1,10,2026-06-30 23:29:06.992000,2026-07-01 01:14:02.940000,2026-07-01 01:46:42.546000,104.93,32.66,137.59,8.0018,0.731,0.5974,6.8315,0.7822,0.6548,0.5024,0.2129,5e-05,4.8e-05,1
sthelar40x_tonsil_5class_spatial_margin128_cap50000_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,2,10,2026-07-01 01:46:46.052000,2026-07-01 03:30:29.691000,2026-07-01 04:04:01.312000,103.73,33.53,137.25,6.5818,0.7538,0.6273,6.1737,0.8125,0.6982,0.5578,0.2725,4.8e-05,4.5e-05,1
sthelar40x_tonsil_5class_spatial_margin128_cap50000_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,3,10,2026-07-01 04:04:45.312000,2026-07-01 05:49:26.665000,2026-07-01 06:22:38.181000,104.69,33.19,137.88,5.7233,0.7615,0.6398,5.1312,0.8067,0.691,0.5531,0.2781,4.5e-05,4.3e-05,0
sthelar40x_tonsil_5class_spatial_margin128_cap50000_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,4,10,2026-07-01 06:22:38.333000,2026-07-01 08:06:53.351000,2026-07-01 08:40:04.899000,104.25,33.19,137.44,5.1211,0.7644,0.6444,4.8708,0.8038,0.687,0.5463,0.2814,4.3e-05,4.1e-05,0
sthelar40x_tonsil_5class_spatial_margin128_cap50000_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,5,10,2026-07-01 08:40:04.905000,2026-07-01 10:25:08.891000,2026-07-01 10:55:52.164000,105.07,30.72,135.79,4.9904,0.7676,0.6483,4.765,0.8136,0.6987,0.5577,0.2929,4.1e-05,3.9e-05,0
sthelar40x_tonsil_5class_spatial_margin128_cap50000_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,6,10,2026-07-01 10:55:52.170000,2026-07-01 12:41:44.358000,2026-07-01 13:15:15.641000,105.87,33.52,139.39,4.9029,0.7697,0.651,4.7067,0.8194,0.7066,0.5632,0.2993,3.9e-05,3.7e-05,1
sthelar40x_tonsil_5class_spatial_margin128_cap50000_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,7,10,2026-07-01 13:15:19.113000,2026-07-01 15:00:15.249000,2026-07-01 15:34:01.712000,104.94,33.77,138.71,4.8478,0.7713,0.6531,4.6697,0.8165,0.7043,0.5644,0.2999,3.7e-05,3.5e-05,1
sthelar40x_tonsil_5class_spatial_margin128_cap50000_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,8,10,2026-07-01 15:34:05.040000,2026-07-01 17:21:00.706000,2026-07-01 17:54:18.698000,106.93,33.3,140.23,4.8083,0.7739,0.6558,4.6379,0.8106,0.6963,0.5561,0.2979,3.5e-05,3.3e-05,0
sthelar40x_tonsil_5class_spatial_margin128_cap50000_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,9,10,2026-07-01 17:54:18.705000,2026-07-01 19:42:19.330000,2026-07-01 20:14:58.176000,108.01,32.65,140.66,4.7588,0.7744,0.6562,4.5614,0.8132,0.6989,0.5598,0.3001,3.3e-05,3.2e-05,0
sthelar40x_tonsil_5class_spatial_margin128_cap50000_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,10,10,2026-07-01 20:14:58.386000,,,,,,,,,,,,,,,,0
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e10_seed42_CLEAN,1,10,2026-06-11 13:58:15.052000,2026-06-11 15:15:26.961000,2026-06-11 15:22:35.705000,77.2,7.15,84.34,10.1378,0.8178,0.6992,9.5552,0.827,0.7186,0.5594,0.1717,5e-05,4.8e-05,1
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e10_seed42_CLEAN,2,10,2026-06-11 15:22:45.996000,2026-06-11 16:04:30.263000,2026-06-11 16:11:39.174000,41.74,7.15,48.89,9.5861,0.8265,0.7117,8.0799,0.8246,0.7098,0.5509,0.1781,4.8e-05,4.5e-05,0
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e10_seed42_CLEAN,3,10,2026-06-11 16:11:44.616000,2026-06-11 16:53:41.939000,2026-06-11 17:00:52.221000,41.96,7.17,49.13,7.6049,0.8297,0.7167,7.2942,0.8344,0.7253,0.5676,0.1938,4.5e-05,4.3e-05,1
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e10_seed42_CLEAN,4,10,2026-06-11 17:00:58.599000,2026-06-11 17:42:54.891000,2026-06-11 17:50:03.413000,41.94,7.14,49.08,7.4207,0.832,0.7188,7.3071,0.8302,0.7178,0.5618,0.1901,4.3e-05,4.1e-05,0
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e10_seed42_CLEAN,5,10,2026-06-11 17:50:06.022000,2026-06-11 18:31:39.160000,2026-06-11 18:38:49.261000,41.55,7.17,48.72,7.3522,0.8327,0.721,7.1303,0.8379,0.7298,0.5763,0.1974,4.1e-05,3.9e-05,1
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e10_seed42_CLEAN,6,10,2026-06-11 18:38:54.171000,2026-06-11 19:20:18.228000,2026-06-11 19:27:25.953000,41.4,7.13,48.53,7.2942,0.8337,0.722,7.1433,0.8387,0.7307,0.5757,0.1966,3.9e-05,3.7e-05,0
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e10_seed42_CLEAN,7,10,2026-06-11 19:27:28.272000,2026-06-11 20:08:47.037000,2026-06-11 20:15:59.774000,41.31,7.21,48.53,7.2478,0.8347,0.7238,7.1302,0.8403,0.733,0.5778,0.1972,3.7e-05,3.5e-05,1
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e10_seed42_CLEAN,8,10,2026-06-11 20:16:06.809000,2026-06-11 20:57:25.735000,2026-06-11 21:04:37.967000,41.32,7.2,48.52,7.2134,0.8353,0.7248,7.0391,0.8383,0.7305,0.5765,0.2079,3.5e-05,3.3e-05,0
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e10_seed42_CLEAN,9,10,2026-06-11 21:04:42.394000,2026-06-11 21:46:17.202000,2026-06-11 21:53:31.810000,41.58,7.24,48.82,7.2011,0.8355,0.7246,7.0767,0.8364,0.7273,0.5746,0.2027,3.3e-05,3.2e-05,0
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e10_seed42_CLEAN,10,10,2026-06-11 21:53:34.182000,2026-06-11 22:35:28.027000,2026-06-11 22:42:40.191000,41.9,7.2,49.1,7.1617,0.8364,0.726,7.1133,0.8332,0.7233,0.5674,0.1994,3.2e-05,3e-05,0
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e10_seed43_CLEAN,1,10,2026-06-13 00:04:49.565000,2026-06-13 00:46:31.461000,2026-06-13 00:53:41.524000,41.7,7.17,48.87,10.1655,0.817,0.6986,9.6144,0.8232,0.7109,0.5529,0.1717,5e-05,4.8e-05,1
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e10_seed43_CLEAN,2,10,2026-06-13 00:53:47.505000,2026-06-13 01:38:38.279000,2026-06-13 01:44:56.310000,44.85,6.3,51.15,9.5161,0.8269,0.7131,8.3811,0.8316,0.7204,0.5585,0.1708,4.8e-05,4.5e-05,1
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e10_seed43_CLEAN,3,10,2026-06-13 01:45:00.940000,2026-06-13 02:30:35.581000,2026-06-13 02:36:55.674000,45.58,6.33,51.91,7.6198,0.8297,0.7172,7.3205,0.8316,0.7218,0.5631,0.1873,4.5e-05,4.3e-05,1
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e10_seed43_CLEAN,4,10,2026-06-13 02:37:00.246000,2026-06-13 03:22:43.498000,2026-06-13 03:29:03.183000,45.72,6.33,52.05,7.4295,0.832,0.7198,7.1635,0.8367,0.728,0.5717,0.1942,4.3e-05,4.1e-05,1
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e10_seed43_CLEAN,5,10,2026-06-13 03:29:07.593000,2026-06-13 04:14:41.859000,2026-06-13 04:21:03.841000,45.57,6.37,51.94,7.3578,0.8334,0.7213,7.1883,0.8367,0.7276,0.5692,0.198,4.1e-05,3.9e-05,0
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e10_seed43_CLEAN,6,10,2026-06-13 04:21:06.125000,2026-06-13 05:06:33.759000,2026-06-13 05:12:58.459000,45.46,6.41,51.87,7.2895,0.8336,0.7217,7.1531,0.8341,0.7242,0.5677,0.2024,3.9e-05,3.7e-05,0
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e10_seed43_CLEAN,7,10,2026-06-13 05:13:00.622000,2026-06-13 05:58:26.652000,2026-06-13 06:04:45.277000,45.43,6.31,51.74,7.2459,0.8348,0.7235,7.1036,0.8331,0.723,0.5668,0.2017,3.7e-05,3.5e-05,0
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e10_seed43_CLEAN,8,10,2026-06-13 06:04:47.422000,2026-06-13 06:50:17.718000,2026-06-13 06:56:38.199000,45.5,6.34,51.85,7.2004,0.8346,0.7242,7.0695,0.8397,0.7322,0.5787,0.2026,3.5e-05,3.3e-05,1
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e10_seed43_CLEAN,9,10,2026-06-13 06:56:42.810000,2026-06-13 07:42:16.236000,2026-06-13 07:48:37.738000,45.56,6.36,51.92,7.1618,0.8359,0.7251,7.0127,0.8379,0.7305,0.5743,0.2034,3.3e-05,3.2e-05,0
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e10_seed43_CLEAN,10,10,2026-06-13 07:48:39.880000,2026-06-13 08:34:34.182000,2026-06-13 08:40:52.647000,45.91,6.31,52.21,7.1603,0.835,0.7251,7.0301,0.8394,0.7323,0.58,0.2033,3.2e-05,3e-05,1
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e5,1,5,2026-05-29 22:20:35.710000,2026-05-29 23:37:36.057000,2026-05-29 23:48:27.249000,77.01,10.85,87.86,10.1377,0.8178,0.6992,9.5582,0.827,0.7187,0.5594,0.1716,5e-05,4.8e-05,1
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e5,2,5,2026-05-29 23:48:35.134000,2026-05-30 01:07:02.408000,2026-05-30 01:17:49.687000,78.45,10.79,89.24,9.5842,0.8265,0.7117,8.0735,0.8245,0.7096,0.5506,0.1773,4.8e-05,4.5e-05,0
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e5,3,5,2026-05-30 01:17:53.066000,2026-05-30 02:37:12.647000,2026-05-30 02:48:05.479000,79.33,10.88,90.21,7.6061,0.8297,0.7167,7.2814,0.8349,0.726,0.5681,0.1936,4.5e-05,4.3e-05,1
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e5,4,5,2026-05-30 02:48:12.258000,2026-05-30 04:07:44.515000,2026-05-30 04:18:33.677000,79.54,10.82,90.36,7.419,0.8319,0.7189,7.2907,0.8311,0.7191,0.5625,0.192,4.3e-05,4.1e-05,0
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red16_lr5e-5_e5,5,5,2026-05-30 04:18:37.415000,2026-05-30 05:38:05.787000,2026-05-30 05:48:50.417000,79.47,10.74,90.22,7.353,0.8327,0.7209,7.106,0.8385,0.7307,0.578,0.202,4.1e-05,3.9e-05,1
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red8_lr5e-5_e10_seed42_CLEAN,1,10,2026-06-15 17:52:11.690000,2026-06-15 19:02:10.392000,2026-06-15 19:09:18.115000,69.98,7.13,77.11,10.1054,0.8186,0.7001,9.536,0.825,0.7118,0.546,0.1733,5e-05,4.8e-05,1
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red8_lr5e-5_e10_seed42_CLEAN,2,10,2026-06-15 19:09:30.684000,,,,,,,,,,,,,,,,0
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red8_lr5e-5_e10_seed42_CLEAN,1,10,2026-06-16 10:12:43.689000,2026-06-16 11:00:17.718000,2026-06-16 11:08:34.685000,47.57,8.28,55.85,10.1054,0.8186,0.7001,9.536,0.825,0.7118,0.546,0.1733,5e-05,4.8e-05,1
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red8_lr5e-5_e10_seed42_CLEAN,2,10,2026-06-16 11:08:42.281000,2026-06-16 11:54:01.691000,2026-06-16 12:00:35.875000,45.32,6.57,51.89,9.5143,0.8268,0.7123,7.7915,0.837,0.7285,0.574,0.19,4.8e-05,4.5e-05,1
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red8_lr5e-5_e10_seed42_CLEAN,3,10,2026-06-16 12:00:42.814000,2026-06-16 12:46:09.799000,2026-06-16 12:52:35.106000,45.45,6.42,51.87,7.5602,0.8302,0.7175,7.2286,0.8357,0.726,0.5665,0.1965,4.5e-05,4.3e-05,0
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red8_lr5e-5_e10_seed42_CLEAN,4,10,2026-06-16 12:52:37.589000,2026-06-16 13:38:32.388000,2026-06-16 13:44:59.659000,45.91,6.45,52.37,7.3854,0.8325,0.7202,7.1939,0.8316,0.7204,0.5628,0.1973,4.3e-05,4.1e-05,0
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red8_lr5e-5_e10_seed42_CLEAN,5,10,2026-06-16 13:45:01.942000,2026-06-16 14:30:26.537000,2026-06-16 14:36:53.038000,45.41,6.44,51.85,7.3147,0.834,0.7225,7.1843,0.8332,0.723,0.5644,0.1966,4.1e-05,3.9e-05,0
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red8_lr5e-5_e10_seed42_CLEAN,6,10,2026-06-16 14:36:55.319000,2026-06-16 15:21:42.517000,2026-06-16 15:28:11.982000,44.79,6.49,51.28,7.2638,0.8343,0.723,7.0974,0.8417,0.7351,0.5814,0.2042,3.9e-05,3.7e-05,1
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red8_lr5e-5_e10_seed42_CLEAN,7,10,2026-06-16 15:28:16.986000,2026-06-16 16:13:13.757000,2026-06-16 16:19:40.391000,44.95,6.44,51.39,7.2091,0.8349,0.7244,7.2873,0.8321,0.7204,0.5633,0.1918,3.7e-05,3.5e-05,0
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red8_lr5e-5_e10_seed42_CLEAN,8,10,2026-06-16 16:19:42.572000,2026-06-16 17:04:42.428000,2026-06-16 17:11:07.210000,45.0,6.41,51.41,7.1816,0.8365,0.7262,7.0971,0.8343,0.7239,0.5675,0.2063,3.5e-05,3.3e-05,0
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red8_lr5e-5_e10_seed42_CLEAN,9,10,2026-06-16 17:11:09.414000,2026-06-16 17:55:35.696000,2026-06-16 18:02:06.496000,44.44,6.51,50.95,7.1573,0.8362,0.7257,7.0571,0.8385,0.7302,0.5776,0.2084,3.3e-05,3.2e-05,0
sthelar40x_tonsil_9class_slide_adaptformer_gelu_red8_lr5e-5_e10_seed42_CLEAN,10,10,2026-06-16 18:02:08.783000,2026-06-16 18:47:31.843000,2026-06-16 18:54:02.946000,45.38,6.52,51.9,7.1377,0.8369,0.7267,7.1348,0.8259,0.712,0.5539,0.1997,3.2e-05,3e-05,0
sthelar40x_tonsil_9class_slide_freeze_e10_seed42_CLEAN,1,10,2026-06-15 17:54:50.327000,,2026-06-15 18:00:53.116000,,,6.05,,,,22.4467,0.7715,0.6463,0.5335,0.0661,5e-05,4.8e-05,1
sthelar40x_tonsil_9class_slide_freeze_e10_seed42_CLEAN,2,10,2026-06-15 18:00:57.550000,,2026-06-15 18:06:45.940000,,,5.81,,,,22.4467,0.7715,0.6463,0.5335,0.0661,4.8e-05,4.5e-05,1
sthelar40x_tonsil_9class_slide_freeze_e10_seed42_CLEAN,3,10,2026-06-15 18:06:49.532000,,2026-06-15 18:12:31.663000,,,5.7,,,,22.4467,0.7715,0.6463,0.5335,0.0661,4.5e-05,4.3e-05,1
sthelar40x_tonsil_9class_slide_freeze_e10_seed42_CLEAN,4,10,2026-06-15 18:12:35.494000,,2026-06-15 18:18:21.470000,,,5.77,,,,22.4467,0.7715,0.6463,0.5335,0.0661,4.3e-05,4.1e-05,1
sthelar40x_tonsil_9class_slide_freeze_e10_seed42_CLEAN,5,10,2026-06-15 18:18:28.400000,,2026-06-15 18:24:20.182000,,,5.86,,,,22.4467,0.7715,0.6463,0.5335,0.0661,4.1e-05,3.9e-05,1
sthelar40x_tonsil_9class_slide_freeze_e10_seed42_CLEAN,6,10,2026-06-15 18:24:26.213000,,2026-06-15 18:30:22.062000,,,5.93,,,,22.4467,0.7715,0.6463,0.5335,0.0661,3.9e-05,3.7e-05,1
sthelar40x_tonsil_9class_slide_freeze_e10_seed42_CLEAN,7,10,2026-06-15 18:30:27.049000,,2026-06-15 18:36:19.199000,,,5.87,,,,22.4467,0.7715,0.6463,0.5335,0.0661,3.7e-05,3.5e-05,1
sthelar40x_tonsil_9class_slide_freeze_e10_seed42_CLEAN,8,10,2026-06-15 18:36:23.256000,,2026-06-15 18:42:16.443000,,,5.89,,,,22.4467,0.7715,0.6463,0.5335,0.0661,3.5e-05,3.3e-05,1
sthelar40x_tonsil_9class_slide_freeze_e10_seed42_CLEAN,9,10,2026-06-15 18:42:21.104000,,2026-06-15 18:48:10.998000,,,5.83,,,,22.4467,0.7715,0.6463,0.5335,0.0661,3.3e-05,3.2e-05,1
sthelar40x_tonsil_9class_slide_freeze_e10_seed42_CLEAN,10,10,2026-06-15 18:48:16.536000,,2026-06-15 18:54:00.405000,,,5.73,,,,22.4467,0.7715,0.6463,0.5335,0.0661,3.2e-05,3e-05,1
sthelar40x_tonsil_9class_slide_fullft_lr1e-5_e10_seed42_CLEAN_TRUE,1,10,2026-06-18 13:16:26.469000,2026-06-18 14:06:39.632000,2026-06-18 14:13:40.909000,50.22,7.02,57.24,10.4013,0.8149,0.6952,9.504,0.8334,0.7248,0.5696,0.1791,1e-05,1e-05,1
sthelar40x_tonsil_9class_slide_fullft_lr1e-5_e10_seed42_CLEAN_TRUE,2,10,2026-06-18 14:13:54.927000,2026-06-18 15:02:59.743000,2026-06-18 15:10:03.296000,49.08,7.06,56.14,9.6692,0.8281,0.7145,9.3562,0.8327,0.7215,0.5652,0.1884,1e-05,9e-06,0
sthelar40x_tonsil_9class_slide_fullft_lr1e-5_e10_seed42_CLEAN_TRUE,3,10,2026-06-18 15:10:10.001000,2026-06-18 15:59:12.666000,2026-06-18 16:06:00.169000,49.04,6.79,55.84,9.486,0.8318,0.7187,9.2202,0.8395,0.7323,0.5774,0.195,9e-06,9e-06,1
sthelar40x_tonsil_9class_slide_fullft_lr1e-5_e10_seed42_CLEAN_TRUE,4,10,2026-06-18 16:06:12.371000,2026-06-18 16:54:50.702000,2026-06-18 17:01:43.472000,48.64,6.88,55.52,9.3711,0.8335,0.7219,9.239,0.8332,0.7228,0.5641,0.1933,9e-06,8e-06,0
sthelar40x_tonsil_9class_slide_fullft_lr1e-5_e10_seed42_CLEAN_TRUE,5,10,2026-06-18 17:01:49.559000,2026-06-18 17:50:23.518000,2026-06-18 17:57:06.500000,48.57,6.72,55.28,9.3018,0.8346,0.7234,9.207,0.8405,0.7331,0.5792,0.1936,8e-06,8e-06,1
sthelar40x_tonsil_9class_slide_fullft_lr1e-5_e10_seed42_CLEAN_TRUE,6,10,2026-06-18 17:57:18.387000,2026-06-18 18:47:45.704000,2026-06-18 18:54:34.677000,50.46,6.82,57.27,9.243,0.836,0.7254,9.129,0.8413,0.7347,0.5817,0.1997,8e-06,7e-06,1
sthelar40x_tonsil_9class_slide_fullft_lr1e-5_e10_seed42_CLEAN_TRUE,7,10,2026-06-18 18:54:46.313000,2026-06-18 19:44:33.092000,2026-06-18 19:51:32.697000,49.78,6.99,56.77,9.1769,0.8365,0.7264,9.1026,0.8385,0.7303,0.5764,0.2034,7e-06,7e-06,0
sthelar40x_tonsil_9class_slide_fullft_lr1e-5_e10_seed42_CLEAN_TRUE,8,10,2026-06-18 19:51:40.678000,2026-06-18 20:42:17.848000,2026-06-18 20:48:52.983000,50.62,6.59,57.21,9.1339,0.8386,0.7281,9.0252,0.8397,0.7324,0.5803,0.2089,7e-06,7e-06,0
sthelar40x_tonsil_9class_slide_fullft_lr1e-5_e10_seed42_CLEAN_TRUE,9,10,2026-06-18 20:48:58.607000,2026-06-18 21:41:39.628000,2026-06-18 21:48:13.198000,52.68,6.56,59.24,9.0921,0.8373,0.728,8.9763,0.8398,0.7328,0.5797,0.2108,7e-06,6e-06,0
sthelar40x_tonsil_9class_slide_fullft_lr1e-5_e10_seed42_CLEAN_TRUE,10,10,2026-06-18 21:48:19.192000,2026-06-18 22:37:24.757000,2026-06-18 22:44:00.244000,49.09,6.59,55.68,9.058,0.8388,0.729,8.9944,0.8414,0.7342,0.5821,0.2097,6e-06,6e-06,1
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42,1,10,2026-06-03 16:41:07.295000,2026-06-03 18:35:11.957000,2026-06-03 18:46:02.515000,114.08,10.84,124.92,10.3744,0.8183,0.6996,9.5439,0.8274,0.7179,0.5589,0.1767,5e-05,4.8e-05,1
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42,2,10,2026-06-03 18:46:23.591000,2026-06-03 20:37:48.879000,2026-06-03 20:48:39.403000,111.42,10.84,122.26,8.1289,0.8272,0.7119,7.4316,0.8332,0.7221,0.5611,0.186,4.8e-05,4.5e-05,1
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42,3,10,2026-06-03 20:49:04.613000,2026-06-03 22:45:14.665000,2026-06-03 22:56:20.171000,116.17,11.09,127.26,7.8573,0.8301,0.7162,7.3263,0.8335,0.7235,0.5588,0.1905,4.5e-05,4.3e-05,0
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42,4,10,2026-06-03 22:56:29.565000,2026-06-04 00:49:43.939000,2026-06-04 01:00:31.019000,113.24,10.78,124.02,7.7441,0.8321,0.7196,7.2342,0.8377,0.7291,0.5709,0.2026,4.3e-05,4.1e-05,1
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42,5,10,2026-06-04 01:00:49.445000,2026-06-04 02:54:56.245000,2026-06-04 03:05:44.072000,114.11,10.8,124.91,7.6802,0.8325,0.7207,7.2292,0.8327,0.7217,0.5611,0.1947,4.1e-05,3.9e-05,0
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42,6,10,2026-06-04 03:05:54.065000,2026-06-04 04:59:14.004000,2026-06-04 05:10:06.988000,113.33,10.88,124.22,7.6164,0.8343,0.723,7.1725,0.8371,0.7282,0.5695,0.1979,3.9e-05,3.7e-05,0
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42,7,10,2026-06-04 05:10:15.833000,2026-06-04 07:03:02.527000,2026-06-04 07:13:47.714000,112.78,10.75,123.53,7.563,0.8354,0.7243,7.0644,0.8388,0.7311,0.5765,0.2045,3.7e-05,3.5e-05,1
sthelar40x_tonsil_9class_slide_fullft_lr5e-5_e10_seed42,8,10,2026-06-04 07:14:04.292000,2026-06-04 09:06:11.253000,2026-06-04 09:16:58.823000,112.12,10.79,122.91,7.5193,0.8366,0.7264,7.2178,0.8258,0.7123,0.551,0.1978,3.5e-05,3.3e-05,0
