protocol,backbone,method,domain,tissue,seed,fold,status,canonical_job_id,checkpoint_policy,Dice,Jaccard,bPQ,mPQ,F1det,F1type,immune_F1,immune_matched_support,immune_total_true_support,stromal_F1,stromal_matched_support,stromal_total_true_support,epithelial_F1,epithelial_matched_support,epithelial_total_true_support,melanocyte_F1,melanocyte_matched_support,melanocyte_total_true_support,other_F1,other_matched_support,other_total_true_support,trainable_params,total_params,trainable_pct,matched_patches,source_inference_json,provenance_note,test_patches,test_true_support,train_slide,test_slide,test_patch_id_sha256,training_wall_seconds,training_wall_hours,training_peak_allocated_gib,inference_peak_allocated_gib,inference_patches_per_second,retained_model_state_bytes,model_state_kind,source_efficiency_json,source_inference_efficiency_json
held_out_slide_KLT,CellViT-256,LP,KLT,Kidney+Liver+Tonsil,42,A,COMPLETED,1475939,checkpoint_10 TEST,0.735079889,0.602779805,0.447014688,0.173587917,0.828397717,0.399374646,0.785880340,512009,644660,0.354033137,185808,260198,0.456851200,200895,276648,,0,0,0.000733906,19059,41721,650,46743419,0.001390570,,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_lp_final_heads_e10_seed42/log/2026-08-24T195358_sthelar40x_klt_5class_slideind_foldA_cellvit256_lp_final_heads_e10_seed42/inference_results.json,Canonical completion re-established from checkpoint-10 TEST artifacts on 2026-09-01.,23494,1223227,kidney_s0;liver_s0;tonsil_s0,kidney_s1;liver_s1;tonsil_s1,47b58bbfec248fadb420a3ee2072039375f23f2aae3ff5dc4146be2664e97a61,16685.017795,4.634727,1.336204,1.610587,10.502266,,,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_lp_final_heads_e10_seed42/log/2026-08-24T195358_sthelar40x_klt_5class_slideind_foldA_cellvit256_lp_final_heads_e10_seed42/efficiency_metrics.json,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_lp_final_heads_e10_seed42/log/2026-08-24T195358_sthelar40x_klt_5class_slideind_foldA_cellvit256_lp_final_heads_e10_seed42/inference_efficiency_metrics.json
held_out_slide_KLT,CellViT-256,LP,KLT,Kidney+Liver+Tonsil,42,B,COMPLETED,1475940,checkpoint_10 TEST,0.788382414,0.665693568,0.548296443,0.199425614,0.853129757,0.414006294,0.816001058,700359,865901,0.262178383,224662,292258,0.577845737,286457,376299,,0,0,0.000000000,11124,23592,650,46743419,0.001390570,,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lp_final_heads_e10_seed42/log/2026-08-24T203638_sthelar40x_klt_5class_slideind_foldB_cellvit256_lp_final_heads_e10_seed42/inference_results.json,Canonical completion re-established from checkpoint-10 TEST artifacts on 2026-09-01.,26335,1558050,kidney_s1;liver_s1;tonsil_s1,kidney_s0;liver_s0;tonsil_s0,ecb48f53f1b24e779857cc2415f3f61e87130e253e65857542adbf7ca5b3972e,14436.497708,4.010138,1.336204,1.610587,9.468238,,,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lp_final_heads_e10_seed42/log/2026-08-24T203638_sthelar40x_klt_5class_slideind_foldB_cellvit256_lp_final_heads_e10_seed42/efficiency_metrics.json,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lp_final_heads_e10_seed42/log/2026-08-24T203638_sthelar40x_klt_5class_slideind_foldB_cellvit256_lp_final_heads_e10_seed42/inference_efficiency_metrics.json
held_out_slide_KLT,CellViT-256,LP,KLT,Kidney+Liver+Tonsil,43,A,COMPLETED,1570495,checkpoint_10 TEST,0.718726318,0.583322922,0.434530878,0.170297035,0.818879174,0.403460853,0.785221434,501554,644519,0.324233259,176592,260045,0.503680378,192334,276378,,0,0,0.000708341,16925,41666,650,46743419,0.001390570,,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_lp_final_heads_e10_seed43/log/2026-09-01T093003_sthelar40x_klt_5class_slideind_foldA_cellvit256_lp_final_heads_e10_seed43/inference_results.json,Canonical completion re-established from checkpoint-10 TEST artifacts on 2026-09-01.,23494,1222608,kidney_s0;liver_s0;tonsil_s0,kidney_s1;liver_s1;tonsil_s1,47b58bbfec248fadb420a3ee2072039375f23f2aae3ff5dc4146be2664e97a61,17189.249833,4.774792,1.336204,1.610587,10.419891,,,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_lp_final_heads_e10_seed43/log/2026-09-01T093003_sthelar40x_klt_5class_slideind_foldA_cellvit256_lp_final_heads_e10_seed43/efficiency_metrics.json,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_lp_final_heads_e10_seed43/log/2026-09-01T093003_sthelar40x_klt_5class_slideind_foldA_cellvit256_lp_final_heads_e10_seed43/inference_efficiency_metrics.json
held_out_slide_KLT,CellViT-256,LP,KLT,Kidney+Liver+Tonsil,43,B,COMPLETED,1570496,checkpoint_10 TEST,0.788948437,0.665498459,0.548441203,0.206559684,0.855269157,0.413195475,0.816368493,700312,866071,0.217657567,225533,292407,0.618755841,289011,376615,,0,0,0.000000000,11353,23613,650,46743419,0.001390570,,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lp_final_heads_e10_seed43/log/2026-09-01T093003_sthelar40x_klt_5class_slideind_foldB_cellvit256_lp_final_heads_e10_seed43/inference_results.json,Canonical completion re-established from checkpoint-10 TEST artifacts on 2026-09-01.,26335,1558706,kidney_s1;liver_s1;tonsil_s1,kidney_s0;liver_s0;tonsil_s0,ecb48f53f1b24e779857cc2415f3f61e87130e253e65857542adbf7ca5b3972e,16836.372462,4.676770,1.336204,1.610587,9.154773,,,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lp_final_heads_e10_seed43/log/2026-09-01T093003_sthelar40x_klt_5class_slideind_foldB_cellvit256_lp_final_heads_e10_seed43/efficiency_metrics.json,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lp_final_heads_e10_seed43/log/2026-09-01T093003_sthelar40x_klt_5class_slideind_foldB_cellvit256_lp_final_heads_e10_seed43/inference_efficiency_metrics.json
held_out_slide_KLT,CellViT-256,LP,KLT,Kidney+Liver+Tonsil,44,A,COMPLETED,1570497,checkpoint_10 TEST,0.725716529,0.591408443,0.438336955,0.170176434,0.824636490,0.398493614,0.787020043,509212,644579,0.319142296,181899,260101,0.486941888,196550,276415,,0,0,0.000870227,18343,41675,650,46743419,0.001390570,,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_lp_final_heads_e10_seed44/log/2026-09-01T132245_sthelar40x_klt_5class_slideind_foldA_cellvit256_lp_final_heads_e10_seed44/inference_results.json,Canonical completion re-established from checkpoint-10 TEST artifacts on 2026-09-01.,23494,1222770,kidney_s0;liver_s0;tonsil_s0,kidney_s1;liver_s1;tonsil_s1,47b58bbfec248fadb420a3ee2072039375f23f2aae3ff5dc4146be2664e97a61,20776.723991,5.771312,1.336204,1.610587,10.322284,,,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_lp_final_heads_e10_seed44/log/2026-09-01T132245_sthelar40x_klt_5class_slideind_foldA_cellvit256_lp_final_heads_e10_seed44/efficiency_metrics.json,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_lp_final_heads_e10_seed44/log/2026-09-01T132245_sthelar40x_klt_5class_slideind_foldA_cellvit256_lp_final_heads_e10_seed44/inference_efficiency_metrics.json
held_out_slide_KLT,CellViT-256,LP,KLT,Kidney+Liver+Tonsil,44,B,COMPLETED,1570498,checkpoint_10 TEST,0.763805680,0.633657259,0.522568708,0.191789211,0.837915101,0.415330568,0.813723519,680826,865409,0.272934812,211320,291810,0.574663942,266994,375122,,0,0,0.000000000,9184,23572,650,46743419,0.001390570,,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lp_final_heads_e10_seed44/log/2026-09-01T143938_sthelar40x_klt_5class_slideind_foldB_cellvit256_lp_final_heads_e10_seed44/inference_results.json,Canonical completion re-established from checkpoint-10 TEST artifacts on 2026-09-01.,26335,1555913,kidney_s1;liver_s1;tonsil_s1,kidney_s0;liver_s0;tonsil_s0,ecb48f53f1b24e779857cc2415f3f61e87130e253e65857542adbf7ca5b3972e,16302.950259,4.528597,1.336204,1.610587,9.206938,,,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lp_final_heads_e10_seed44/log/2026-09-01T143938_sthelar40x_klt_5class_slideind_foldB_cellvit256_lp_final_heads_e10_seed44/efficiency_metrics.json,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lp_final_heads_e10_seed44/log/2026-09-01T143938_sthelar40x_klt_5class_slideind_foldB_cellvit256_lp_final_heads_e10_seed44/inference_efficiency_metrics.json
held_out_slide_KLT,CellViT-256,Selected PEFT,KLT,Kidney+Liver+Tonsil,42,A,COMPLETED,1478320,checkpoint_10 TEST,0.767567380,0.640913035,0.468417518,0.190465543,0.824494095,0.497561868,0.736528535,528436,644067,0.491090470,203598,259698,0.662399385,220505,275710,,0,0,0.100229083,23410,41603,374198,47116967,0.794189490,,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T114238_sthelar40x_klt_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Canonical completion re-established from checkpoint-10 TEST artifacts on 2026-09-01.,23494,1221078,kidney_s0;liver_s0;tonsil_s0,kidney_s1;liver_s1;tonsil_s1,47b58bbfec248fadb420a3ee2072039375f23f2aae3ff5dc4146be2664e97a61,24857.718076,6.904922,2.040328,1.581058,9.632777,,,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T114238_sthelar40x_klt_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/efficiency_metrics.json,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T114238_sthelar40x_klt_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_efficiency_metrics.json
held_out_slide_KLT,CellViT-256,Selected PEFT,KLT,Kidney+Liver+Tonsil,42,B,COMPLETED,1478322,checkpoint_10 TEST,0.814708595,0.700079546,0.567591723,0.195223080,0.859312821,0.464843024,0.824263883,714111,865023,0.345854186,234741,291664,0.634258795,309935,375660,,0,0,0.054995233,12638,23408,374198,47116967,0.794189490,,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T114238_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Canonical completion re-established from checkpoint-10 TEST artifacts on 2026-09-01.,26335,1555755,kidney_s1;liver_s1;tonsil_s1,kidney_s0;liver_s0;tonsil_s0,ecb48f53f1b24e779857cc2415f3f61e87130e253e65857542adbf7ca5b3972e,18655.760391,5.182156,2.040328,1.581058,9.144160,,,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T114238_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/efficiency_metrics.json,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T114238_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_efficiency_metrics.json
held_out_slide_KLT,CellViT-256,Selected PEFT,KLT,Kidney+Liver+Tonsil,43,A,COMPLETED,1524192,checkpoint_10 TEST,0.765054780,0.640928466,0.470623723,0.169304901,0.841838252,0.435270160,0.721533080,528026,643062,0.504382767,197578,258736,0.472596250,215598,273982,,0,0,0.042568543,20484,41411,374198,47116967,0.794189490,,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed43/log/2026-08-28T161713_sthelar40x_klt_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed43/inference_results.json,Canonical completion re-established from checkpoint-10 TEST artifacts on 2026-09-01.,23494,1217191,kidney_s0;liver_s0;tonsil_s0,kidney_s1;liver_s1;tonsil_s1,47b58bbfec248fadb420a3ee2072039375f23f2aae3ff5dc4146be2664e97a61,20582.977442,5.717494,2.040328,1.581058,9.893776,1613552,adapter safetensors,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed43/log/2026-08-28T161713_sthelar40x_klt_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed43/efficiency_metrics.json,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed43/log/2026-08-28T161713_sthelar40x_klt_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed43/inference_efficiency_metrics.json
held_out_slide_KLT,CellViT-256,Selected PEFT,KLT,Kidney+Liver+Tonsil,43,B,COMPLETED,1524193,checkpoint_10 TEST,0.817917880,0.704835816,0.573476058,0.192112755,0.865151978,0.463118265,0.826258809,716651,864440,0.342332686,235827,291456,0.627366206,311475,374577,,0,0,0.056515359,12674,23376,374198,47116967,0.794189490,,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed43/log/2026-08-28T161713_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed43/inference_results.json,Canonical completion re-established from checkpoint-10 TEST artifacts on 2026-09-01.,26335,1553849,kidney_s1;liver_s1;tonsil_s1,kidney_s0;liver_s0;tonsil_s0,ecb48f53f1b24e779857cc2415f3f61e87130e253e65857542adbf7ca5b3972e,17965.255171,4.990349,2.040328,1.581058,9.014691,1613552,adapter safetensors,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed43/log/2026-08-28T161713_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed43/efficiency_metrics.json,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed43/log/2026-08-28T161713_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed43/inference_efficiency_metrics.json
held_out_slide_KLT,CellViT-256,Selected PEFT,KLT,Kidney+Liver+Tonsil,44,A,COMPLETED,1558251,checkpoint_10 TEST,0.767204109,0.641384402,0.469107907,0.190829644,0.833364499,0.492060969,0.750238256,529607,643709,0.495441950,202524,259180,0.626886249,219530,275058,,0,0,0.095677421,22393,41477,374198,47116967,0.794189490,,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed44/log/2026-08-29T170826_sthelar40x_klt_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed44/inference_results.json,Canonical completion re-established from checkpoint-10 TEST artifacts on 2026-09-01.,23494,1219424,kidney_s0;liver_s0;tonsil_s0,kidney_s1;liver_s1;tonsil_s1,47b58bbfec248fadb420a3ee2072039375f23f2aae3ff5dc4146be2664e97a61,21912.432006,6.086787,2.040328,1.581058,9.757765,1613552,adapter safetensors,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed44/log/2026-08-29T170826_sthelar40x_klt_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed44/efficiency_metrics.json,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed44/log/2026-08-29T170826_sthelar40x_klt_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed44/inference_efficiency_metrics.json
held_out_slide_KLT,CellViT-256,Selected PEFT,KLT,Kidney+Liver+Tonsil,44,B,COMPLETED,1558640,checkpoint_10 TEST,0.803001201,0.684270332,0.552230923,0.182859277,0.860590729,0.472080359,0.828115337,707689,863291,0.362047167,226654,290884,0.634651548,295414,374560,,0,0,0.063507383,10463,23292,374198,47116967,0.794189490,,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed44/log/2026-08-29T171724_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed44/inference_results.json,Canonical completion re-established from checkpoint-10 TEST artifacts on 2026-09-01.,26335,1552027,kidney_s1;liver_s1;tonsil_s1,kidney_s0;liver_s0;tonsil_s0,ecb48f53f1b24e779857cc2415f3f61e87130e253e65857542adbf7ca5b3972e,22462.931226,6.239703,2.040328,1.581058,8.213948,1613560,adapter safetensors,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed44/log/2026-08-29T171724_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed44/efficiency_metrics.json,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed44/log/2026-08-29T171724_sthelar40x_klt_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed44/inference_efficiency_metrics.json
held_out_slide_KLT,CellViT-256,FullFT,KLT,Kidney+Liver+Tonsil,42,A,COMPLETED,1473865,checkpoint_10 TEST,0.786897578,0.673020873,0.510964769,0.192716488,0.835910750,0.467405143,0.713757316,534023,644229,0.515172964,200121,259792,0.560652339,221136,275858,,0,0,0.080037952,19194,41651,46743419,46743419,100.000000000,,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-08-24T115109_sthelar40x_klt_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed42/inference_results.json,Canonical completion re-established from checkpoint-10 TEST artifacts on 2026-09-01.,23494,1221530,kidney_s0;liver_s0;tonsil_s0,kidney_s1;liver_s1;tonsil_s1,47b58bbfec248fadb420a3ee2072039375f23f2aae3ff5dc4146be2664e97a61,21537.159188,5.982544,2.667426,1.617799,8.691151,561446912,canonical FullFT checkpoint size (provenance; weight may be retention-deleted),run/sthelar40x_klt_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-08-24T115109_sthelar40x_klt_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed42/efficiency_metrics.json,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-08-24T115109_sthelar40x_klt_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed42/inference_efficiency_metrics.json
held_out_slide_KLT,CellViT-256,FullFT,KLT,Kidney+Liver+Tonsil,42,B,COMPLETED,1473866,checkpoint_10 TEST,0.833061821,0.726075137,0.596366927,0.204571594,0.865886857,0.481218489,0.820106981,722989,866039,0.382599243,240126,292507,0.598340675,322434,376689,,0,0,0.123827055,14381,23598,46743419,46743419,100.000000000,,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-08-24T115109_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/inference_results.json,Canonical completion re-established from checkpoint-10 TEST artifacts on 2026-09-01.,26335,1558833,kidney_s1;liver_s1;tonsil_s1,kidney_s0;liver_s0;tonsil_s0,ecb48f53f1b24e779857cc2415f3f61e87130e253e65857542adbf7ca5b3972e,18616.312458,5.171198,2.667426,1.617799,8.203985,561446912,canonical FullFT checkpoint size (provenance; weight may be retention-deleted),run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-08-24T115109_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/efficiency_metrics.json,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-08-24T115109_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/inference_efficiency_metrics.json
held_out_slide_KLT,CellViT-256,FullFT,KLT,Kidney+Liver+Tonsil,43,A,COMPLETED,1524194,checkpoint_10 TEST,0.784386144,0.672037868,0.511257715,0.180299338,0.837112084,0.446002027,0.689946657,532435,644096,0.493641782,196521,259923,0.497014543,217930,275725,,0,0,0.103405127,17543,41675,46743419,46743419,100.000000000,,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed43/log/2026-08-28T231450_sthelar40x_klt_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed43/inference_results.json,Canonical completion re-established from checkpoint-10 TEST artifacts on 2026-09-01.,23494,1221419,kidney_s0;liver_s0;tonsil_s0,kidney_s1;liver_s1;tonsil_s1,47b58bbfec248fadb420a3ee2072039375f23f2aae3ff5dc4146be2664e97a61,22106.589082,6.140719,2.667426,1.617799,9.619459,561442577,canonical FullFT checkpoint size (provenance; weight may be retention-deleted),run/sthelar40x_klt_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed43/log/2026-08-28T231450_sthelar40x_klt_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed43/efficiency_metrics.json,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed43/log/2026-08-28T231450_sthelar40x_klt_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed43/inference_efficiency_metrics.json
held_out_slide_KLT,CellViT-256,FullFT,KLT,Kidney+Liver+Tonsil,43,B,COMPLETED,1524195,checkpoint_10 TEST,0.837475210,0.732494692,0.601598555,0.221315609,0.857743685,0.513131259,0.819739781,719965,866125,0.395619726,240102,292545,0.683247253,323790,376967,,0,0,0.153918275,14804,23603,46743419,46743419,100.000000000,,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed43/log/2026-08-28T235957_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed43/inference_results.json,Canonical completion re-established from checkpoint-10 TEST artifacts on 2026-09-01.,26335,1559240,kidney_s1;liver_s1;tonsil_s1,kidney_s0;liver_s0;tonsil_s0,ecb48f53f1b24e779857cc2415f3f61e87130e253e65857542adbf7ca5b3972e,18969.992828,5.269442,2.667426,1.617799,8.570369,561442577,canonical FullFT checkpoint size (provenance; weight may be retention-deleted),run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed43/log/2026-08-28T235957_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed43/efficiency_metrics.json,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed43/log/2026-08-28T235957_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed43/inference_efficiency_metrics.json
held_out_slide_KLT,CellViT-256,FullFT,KLT,Kidney+Liver+Tonsil,44,A,COMPLETED,1558641,checkpoint_10 TEST,0.785342484,0.670114704,0.506448668,0.188847525,0.833911298,0.481694805,0.717430432,532613,644362,0.508432761,199838,259905,0.579105144,220990,276108,,0,0,0.121810883,18795,41649,46743419,46743419,100.000000000,,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed44/log/2026-08-29T171724_sthelar40x_klt_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed44/inference_results.json,Canonical completion re-established from checkpoint-10 TEST artifacts on 2026-09-01.,23494,1222024,kidney_s0;liver_s0;tonsil_s0,kidney_s1;liver_s1;tonsil_s1,47b58bbfec248fadb420a3ee2072039375f23f2aae3ff5dc4146be2664e97a61,27166.468808,7.546241,2.675923,1.617799,8.234447,561446912,canonical FullFT checkpoint size (provenance; weight may be retention-deleted),run/sthelar40x_klt_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed44/log/2026-08-29T171724_sthelar40x_klt_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed44/efficiency_metrics.json,run/sthelar40x_klt_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed44/log/2026-08-29T171724_sthelar40x_klt_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed44/inference_efficiency_metrics.json
held_out_slide_KLT,CellViT-256,FullFT,KLT,Kidney+Liver+Tonsil,44,B,COMPLETED,1559201,checkpoint_10 TEST,0.826074687,0.716530213,0.586325046,0.210479789,0.866386348,0.503027199,0.827325706,719539,866081,0.397432866,235272,292546,0.658240038,315106,377174,,0,0,0.129110187,12962,23603,46743419,46743419,100.000000000,,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed44/log/2026-08-30T010309_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed44/inference_results.json,Canonical completion re-established from checkpoint-10 TEST artifacts on 2026-09-01.,26335,1559404,kidney_s1;liver_s1;tonsil_s1,kidney_s0;liver_s0;tonsil_s0,ecb48f53f1b24e779857cc2415f3f61e87130e253e65857542adbf7ca5b3972e,19414.019808,5.392783,2.667426,1.617799,8.908384,561442577,canonical FullFT checkpoint size (provenance; weight may be retention-deleted),run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed44/log/2026-08-30T010309_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed44/efficiency_metrics.json,run/sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed44/log/2026-08-30T010309_sthelar40x_klt_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed44/inference_efficiency_metrics.json
tissue_specific_held_out_slide,CellViT-SAM-H,Selected PEFT,Breast,Breast,42,A,COMPLETED,1482333,checkpoint_10 TEST,0.759027699,0.628100089,0.411261618,0.238573055,0.812884174,0.500013574,0.508549549,155868,193476,0.623705195,164404,205990,0.837589554,311609,395725,,0,0,0.030209996,5450,25099,7908779,707644395,1.117620525,,run/sthelar40x_breast_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-26T105512_sthelar40x_breast_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Canonical completion re-established from checkpoint-10 TEST artifacts on 2026-09-01.,49569,820290,breast_s0,breast_s1,6919f9d362da83fdab6869db214f1149625570ce8b9e2d81ed9651cf98f0fe57,40757.973769,11.321659,9.361769,6.834445,14.471596,,,run/sthelar40x_breast_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-26T105512_sthelar40x_breast_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/efficiency_metrics.json,run/sthelar40x_breast_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-26T105512_sthelar40x_breast_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_efficiency_metrics.json
